"CustomerID","OfferID"
"2093","29917"
"2093","31472"
"2093","22126"
"2093","31472"
"2093","31472"
"2093","22163"
"2093","29917"
"2093","16146"
"2093","31471"
"2093","16146"
"2093","31471"
"2093","31473"
"2093","30761"
"2093","22163"
"2093","22126"
"2093","31471"
"2093","31472"
"2093","30761"
"2093","31472"
"2322","32800"
"2322","32800"
"2322","30215"
"2322","32800"
"2322","30215"
"2333","32380"
"2333","32380"
"2333","32380"
"2333","22797"
"2333","32779"
"2333","22797"
"2333","22797"
"2333","33388"
"2333","32779"
"2333","32779"
"2333","33388"
"2333","33388"
"2333","33388"
"2333","33388"
"2333","25281"
"2333","25281"
"2333","25281"
"2333","25281"
"19","29020"
"19","30787"
"19","30787"
"19","29020"
"19","30787"
"2317","25357"
"2317","28823"
"2317","28823"
"2317","25357"
"2317","25357"
"71","33392"
"71","33417"
"71","33392"
"2328","11842"
"2328","33110"
"2328","26140"
"2328","11842"
"2328","28385"
"2328","20097"
"2328","33110"
"2328","33313"
"2328","26140"
"2328","33313"
"2328","33313"
"2350","31738"
"2350","31738"
"2350","32187"
"2350","31350"
"2350","31576"
"2350","31350"
"2350","32187"
"2350","31039"
"2350","31039"
"2350","15236"
"2350","16577"
"2350","16577"
"2350","27353"
"2350","15238"
"2350","15236"
"2350","17420"
"2350","31576"
"2350","15235"
"2350","27353"
"2350","17420"
"2322","27631"
"2322","25305"
"2322","25305"
"2322","25305"
"2322","25305"
"2338","28746"
"2338","28746"
"2349","29491"
"71","33131"
"71","12598"
"71","30776"
"71","30776"
"71","31091"
"71","31091"
"71","28017"
"71","28017"
"2270","32836"
"2270","32836"
"2345","33199"
"2345","31659"
"2345","31482"
"2345","31482"
"2345","31659"
"2345","27011"
"2345","31476"
"2345","27011"
"71","33417"
"71","12598"
"3","33392"
"3","33392"
"2270","33118"
"2270","33118"
"2270","33118"
"2270","33316"
"2270","30949"
"2270","33316"
"2270","33316"
"2270","33118"
"3","33392"
"3","33392"
"3","33392"
"2345","31476"
"2345","31659"
"2345","31474"
"2345","31474"
"2345","31474"
"2345","31470"
"2345","31471"
"2345","31476"
"2345","31474"
"2345","31470"
"2345","31476"
"3","33401"
"3","33401"
"3","33401"
"2345","31471"
"2345","33361"
"2345","31482"
"2345","33047"
"2345","33047"
"2345","33199"
"2345","33199"
"2345","31482"
"2345","31659"
"2314","28089"
"2314","28089"
"2314","28089"
"2314","26272"
"2314","26272"
"2314","28089"
"71","30321"
"71","29759"
"71","29917"
"71","30321"
"71","29756"
"71","29752"
"71","29752"
"71","30321"
"98","16093"
"98","16093"
"98","21955"
"98","24393"
"98","21955"
"98","21116"
"98","21116"
"98","24393"
"98","21112"
"98","21112"
"98","33110"
"98","33110"
"22","29078"
"22","29078"
"1334","26000"
"22","20309"
"22","20309"
"22","20309"
"22","14899"
"22","14899"
"71","33224"
"2322","15226"
"179","20480"
"3","32773"
"3","32773"
"3","32691"
"3","32691"
"3","32773"
"3","32773"
"2270","14830"
"2270","14830"
"2270","32585"
"2270","32585"
"2270","15933"
"2270","15933"
"98","31037"
"98","31037"
"2319","29760"
"2345","31470"
"2345","31470"
"2345","31478"
"2345","31478"
"2345","31471"
"2345","31471"
"2345","31471"
"2345","31470"
"2345","22123"
"2345","22123"
"2345","31481"
"2345","31481"
"2345","31470"
"2345","33047"
"2345","31659"
"2345","31476"
"2345","33047"
"2345","31476"
"2345","31482"
"2345","32922"
"2345","31482"
"2345","31471"
"2345","31476"
"2345","31471"
"2345","31476"
"2345","31471"
"2345","32922"
"2345","31659"
"2345","33199"
"2345","33199"
"2345","32556"
"2345","32556"
"2345","29960"
"2345","29960"
"2345","33277"
"2345","33277"
"2345","31471"
"2345","31476"
"2345","31476"
"2345","31471"
"2345","31480"
"2345","31480"
"2345","33199"
"2322","27631"
"71","16026"
"71","22929"
"71","16026"
"71","12573"
"71","12573"
"71","13942"
"71","13942"
"71","26984"
"71","22929"
"71","24995"
"71","24995"
"71","29020"
"71","27143"
"71","25379"
"71","25379"
"71","26984"
"71","27143"
"71","29020"
"71","29349"
"71","29144"
"71","29144"
"71","32856"
"71","33131"
"71","32856"
"71","29349"
"1738","20615"
"1738","20615"
"1738","26199"
"1738","26199"
"1738","26196"
"1738","26196"
"1738","26196"
"1738","32839"
"1738","26196"
"1738","26644"
"2339","33309"
"2339","33309"
"22","20856"
"22","20856"
"22","20856"
"71","26322"
"71","29449"
"71","29449"
"71","28943"
"71","28943"
"71","29481"
"71","26322"
"71","29481"
"71","28092"
"71","26323"
"71","26324"
"71","14541"
"71","14541"
"71","26326"
"71","26324"
"71","26326"
"71","26323"
"71","28092"
"71","15738"
"71","15738"
"71","29481"
"71","28943"
"71","28943"
"71","29449"
"71","29449"
"71","29481"
"71","28943"
"71","28943"
"71","29481"
"71","29481"
"71","14541"
"71","14541"
"71","26326"
"71","26326"
"71","26324"
"71","26324"
"71","28092"
"71","28092"
"71","26323"
"71","26323"
"71","26322"
"71","26322"
"19","30787"
"19","30787"
"19","30787"
"2336","11799"
"71","26493"
"71","26493"
"71","26000"
"71","26000"
"2332","32387"
"2332","33022"
"2332","33022"
"2332","30276"
"2332","32387"
"71","28943"
"71","28943"
"71","29481"
"71","29481"
"71","29449"
"71","28943"
"71","28943"
"2335","32843"
"2335","32843"
"2335","32843"
"71","24805"
"71","25217"
"71","24805"
"71","22096"
"71","22096"
"71","25217"
"71","22819"
"71","22819"
"71","31484"
"71","31484"
"71","31484"
"19","31401"
"19","31402"
"19","31402"
"19","31404"
"19","31401"
"19","31401"
"19","31404"
"19","31401"
"19","31402"
"71","20441"
"71","20441"
"71","22093"
"71","22093"
"19","32363"
"19","32363"
"19","32363"
"19","31345"
"19","31345"
"71","25217"
"71","24805"
"71","25217"
"71","25328"
"71","25328"
"71","27515"
"71","27515"
"71","24805"
"71","22819"
"71","22096"
"71","22096"
"71","22093"
"71","27515"
"71","27515"
"71","22819"
"71","32007"
"71","32007"
"71","27515"
"71","27515"
"71","22093"
"71","32375"
"71","22819"
"71","22819"
"71","32914"
"71","32914"
"71","32913"
"71","32913"
"71","32375"
"71","15234"
"71","15235"
"71","15235"
"71","15234"
"19","31796"
"2338","31314"
"2338","26273"
"2338","31309"
"2338","26273"
"2338","31309"
"2338","31314"
"2338","19028"
"2338","19028"
"2338","22940"
"2338","24977"
"2338","22940"
"2338","24977"
"71","32772"
"71","32772"
"71","32779"
"71","29492"
"71","32811"
"71","32811"
"71","32779"
"71","30066"
"71","30066"
"1597","30189"
"1597","32920"
"1597","30189"
"3","26298"
"3","26465"
"3","30617"
"3","28507"
"3","26146"
"3","26626"
"3","33118"
"3","33118"
"71","13754"
"71","13754"
"71","31038"
"71","31038"
"71","24430"
"71","24430"
"2341","29917"
"2341","29917"
"2341","29917"
"2341","33128"
"2335","33122"
"2335","33122"
"2335","33122"
"2335","33121"
"2335","33122"
"71","31658"
"71","22126"
"71","14408"
"71","29746"
"71","27591"
"71","14409"
"71","29748"
"71","28724"
"71","14408"
"71","14409"
"71","16146"
"71","14408"
"71","14412"
"71","22123"
"71","31658"
"71","32925"
"71","33199"
"71","14408"
"71","32925"
"71","31662"
"71","31662"
"71","33199"
"22","31544"
"22","20309"
"22","20309"
"22","20309"
"1597","22163"
"1597","31794"
"1597","22163"
"1597","31606"
"1597","31480"
"1597","22163"
"1597","31480"
"1597","32101"
"1597","31480"
"1597","32922"
"1597","31480"
"1597","31480"
"1597","29960"
"22","31544"
"22","31544"
"22","31544"
"22","31544"
"22","31544"
"22","31544"
"1597","31472"
"1597","22163"
"1597","31472"
"1597","31472"
"22","20462"
"22","20462"
"2328","30900"
"2328","30900"
"22","20309"
"22","20309"
"262","31796"
"262","31796"
"262","20480"
"262","20480"
"262","20480"
"262","20480"
"262","20480"
"262","20480"
"262","20480"
"2329","31476"
"2329","31476"
"2329","31476"
"2329","31662"
"2329","31662"
"2329","22123"
"2329","31476"
"2329","22123"
"2329","31474"
"2329","31474"
"4","28943"
"2321","15224"
"2321","15224"
"2321","15224"
"2331","29917"
"2331","32366"
"2331","28642"
"2331","22123"
"2331","32367"
"2331","16146"
"2331","32877"
"2331","32879"
"2331","27008"
"2331","27012"
"2331","32913"
"2331","32881"
"2331","27013"
"2331","32569"
"2331","32880"
"2331","31605"
"2331","22126"
"2331","31663"
"2331","29749"
"2331","31608"
"2331","30761"
"2331","27010"
"3","26146"
"3","26465"
"3","30617"
"3","28507"
"3","26298"
"3","26626"
"3","26298"
"3","30617"
"3","26146"
"3","26626"
"3","26298"
"3","26465"
"3","26146"
"3","26626"
"3","26465"
"3","30617"
"3","28507"
"3","28507"
"3","33052"
"3","33052"
"3","26626"
"3","26298"
"3","26465"
"3","26146"
"3","31360"
"3","32997"
"3","32997"
"3","32387"
"3","32387"
"3","32387"
"3","31360"
"3","32387"
"3","32387"
"3","31143"
"3","31143"
"3","32374"
"3","32374"
"3","32374"
"3","21436"
"3","21436"
"3","32374"
"3","32374"
"3","20459"
"1597","32922"
"1597","29960"
"1597","29960"
"1597","32101"
"1597","32101"
"1597","31606"
"1597","31606"
"1597","32922"
"3","20459"
"3","20459"
"3","20459"
"3","20459"
"2332","31469"
"2332","31469"
"1597","29960"
"1597","29960"
"1597","32922"
"1597","32922"
"1597","31606"
"1597","31606"
"1597","32101"
"1597","32101"
"1597","31794"
"1597","31794"
"1597","31480"
"1597","31480"
"1597","22163"
"1597","22163"
"1597","31472"
"1597","31472"
"1597","29960"
"2333","32891"
"2333","32891"
"2333","29465"
"2333","29465"
"2333","29465"
"2333","29465"
"2333","29465"
"2334","26000"
"2334","26000"
"2334","26000"
"2326","15226"
"2326","30381"
"2326","30381"
"2326","12988"
"2322","32570"
"2326","27008"
"2326","27008"
"2326","15226"
"2326","24530"
"2326","24530"
"2326","12988"
"2326","12988"
"2326","24530"
"2326","31206"
"2326","31206"
"2326","20242"
"2326","20242"
"2326","31206"
"2322","32570"
"2322","15226"
"2322","15226"
"2322","32921"
"2322","32921"
"2322","32921"
"1597","32922"
"1597","31606"
"1597","32922"
"1597","29960"
"1597","31606"
"1597","31934"
"2093","30687"
"2093","30687"
"2093","17745"
"2093","17745"
"2093","32572"
"2093","32572"
"2093","31791"
"2093","31791"
"22","27869"
"22","27869"
"22","29078"
"22","29078"
"2322","26295"
"2322","26284"
"2322","26295"
"2322","30065"
"2322","30065"
"2322","28942"
"2322","32637"
"2322","28942"
"2322","26284"
"2322","31486"
"2322","28636"
"2322","31230"
"2322","32636"
"2322","32636"
"2322","32637"
"2324","19859"
"2324","29078"
"2324","29078"
"2324","20309"
"2324","20309"
"2324","20309"
"2324","19859"
"2324","19859"
"942","30876"
"942","30876"
"942","30876"
"942","31800"
"942","31800"
"942","31800"
"3","26146"
"3","26298"
"3","28507"
"3","26465"
"3","30617"
"3","26626"
"3","26626"
"3","30617"
"3","26465"
"3","26146"
"3","28507"
"3","26298"
"2325","26024"
"2325","26024"
"2322","32644"
"2322","32643"
"2322","32733"
"2322","15285"
"2322","30876"
"2322","30364"
"2322","31144"
"2322","31144"
"2322","29800"
"2322","29800"
"2322","29800"
"2270","32519"
"2270","32585"
"2270","32840"
"2270","32519"
"2270","32840"
"2326","30063"
"2326","30063"
"2326","27008"
"71","16819"
"71","16819"
"2327","11850"
"2327","11850"
"2327","21506"
"2327","11850"
"2327","21506"
"2327","21506"
"2327","21506"
"2314","26000"
"2314","26000"
"2314","27966"
"2314","27966"
"2314","26388"
"2314","26388"
"2317","25357"
"2317","25357"
"2317","32560"
"2317","28636"
"2317","32560"
"2327","29044"
"2327","29044"
"2327","29044"
"2317","32865"
"2317","32865"
"2317","28636"
"2317","32865"
"2315","15224"
"2315","15224"
"2315","15224"
"2315","32387"
"2315","15224"
"2315","32696"
"2315","32387"
"2315","32387"
"2315","32387"
"2315","16067"
"2315","32387"
"2315","32696"
"2315","32696"
"2315","16067"
"2315","16067"
"2305","28354"
"2305","28354"
"2304","31341"
"2304","32387"
"2304","31341"
"2304","32387"
"2304","22905"
"2304","31341"
"2304","22905"
"2304","22905"
"2318","31480"
"2314","29742"
"2314","29742"
"1477","26044"
"1477","28361"
"1477","26617"
"1477","26617"
"1477","26619"
"1477","26619"
"2319","29760"
"2268","26016"
"2320","26284"
"2320","26024"
"2320","17379"
"2320","26000"
"2320","26024"
"2320","26000"
"2320","26284"
"2320","17379"
"71","29484"
"71","29484"
"71","29484"
"71","28644"
"71","28644"
"71","29484"
"71","29484"
"2305","28354"
"1738","20453"
"1738","20453"
"2306","32387"
"2306","32387"
"2306","30900"
"2306","32387"
"2306","30900"
"19","26000"
"19","26000"
"19","31791"
"19","31791"
"19","30544"
"19","30544"
"19","30544"
"19","30544"
"1738","20454"
"1738","24574"
"1738","24574"
"1738","24574"
"1738","24574"
"1738","24574"
"1738","20454"
"1738","24574"
"1738","24574"
"1738","30276"
"1738","24574"
"1738","20600"
"1738","20600"
"1738","20457"
"1738","20457"
"1738","20454"
"1738","20600"
"1738","20457"
"1850","13006"
"1850","13006"
"1850","13006"
"1850","12988"
"1850","12988"
"1850","12988"
"1850","27213"
"1850","27213"
"2311","26069"
"2311","26069"
"2093","31481"
"2093","31481"
"2312","31469"
"2313","26198"
"2312","31469"
"2312","31113"
"2313","32570"
"2313","26198"
"2313","32570"
"2312","31113"
"2312","31228"
"2313","31113"
"2313","31113"
"2314","15659"
"2314","15659"
"2314","29745"
"2314","29741"
"2314","29742"
"2314","29742"
"2314","29741"
"3","26465"
"3","28507"
"3","26146"
"3","30617"
"3","26298"
"3","26626"
"22","20309"
"22","20309"
"22","20309"
"22","28027"
"22","20309"
"22","20309"
"22","28027"
"22","20309"
"22","19878"
"22","27869"
"22","27869"
"22","28027"
"22","28027"
"22","28220"
"22","21629"
"22","28220"
"22","21113"
"22","21113"
"22","20602"
"22","20602"
"22","21629"
"22","19878"
"22","20309"
"22","20309"
"22","18013"
"22","20309"
"22","20309"
"22","18013"
"22","18013"
"22","18013"
"22","18013"
"3","30459"
"3","30458"
"3","21642"
"3","24495"
"3","21642"
"3","30458"
"3","30458"
"3","30459"
"3","30458"
"3","30459"
"3","30459"
"3","30459"
"3","30458"
"3","30458"
"3","30459"
"3","24495"
"2300","27983"
"1705","31886"
"1705","29110"
"1705","29110"
"1705","31886"
"1705","31886"
"2301","29102"
"2303","26000"
"2303","26000"
"2303","26000"
"2303","26069"
"2303","26098"
"2303","26069"
"2303","26098"
"3","28507"
"3","29516"
"3","28768"
"3","30617"
"3","26626"
"3","29447"
"3","28943"
"3","26298"
"3","26465"
"3","30617"
"3","26146"
"3","28507"
"3","26298"
"3","26465"
"3","26626"
"3","26146"
"71","32327"
"71","29483"
"71","29483"
"71","31880"
"71","15831"
"71","31880"
"71","15831"
"71","32327"
"2303","28148"
"2303","28148"
"2303","28148"
"2303","26050"
"2303","26050"
"2303","26129"
"2303","28148"
"2303","28148"
"2303","26129"
"2303","26024"
"2303","26024"
"2303","26088"
"2303","26088"
"2303","26024"
"2303","26024"
"2303","26024"
"2303","26024"
"2303","26323"
"2303","26069"
"2303","26069"
"2303","26069"
"2303","26069"
"2303","26117"
"2303","28148"
"2303","26117"
"2303","26327"
"2303","26327"
"2303","26323"
"2303","26121"
"2303","26121"
"2303","26127"
"2303","26127"
"2303","26126"
"2303","26125"
"2303","26126"
"2303","26124"
"2303","26124"
"2303","26125"
"2303","26131"
"2303","26123"
"2303","26131"
"2303","26123"
"2303","26130"
"2303","26324"
"2303","26324"
"2303","26323"
"2303","26050"
"2303","26050"
"2303","26098"
"2303","26098"
"2303","26050"
"2303","26050"
"2303","26128"
"2303","26128"
"2303","26129"
"2303","26129"
"2303","26130"
"2303","26323"
"2287","31921"
"2287","31921"
"3","32150"
"3","32150"
"3","32394"
"3","32394"
"2295","32393"
"2295","29080"
"2295","29080"
"2295","29086"
"2295","29086"
"2295","32392"
"2295","32393"
"2295","32392"
"2295","32392"
"2295","30459"
"2295","30459"
"2270","20459"
"2270","20459"
"2270","20459"
"71","26011"
"71","26011"
"71","26000"
"71","26000"
"2270","28389"
"2270","28389"
"2093","30761"
"2093","30761"
"3","32485"
"3","32485"
"3","32458"
"3","32458"
"3","32392"
"3","32392"
"3","32392"
"3","32392"
"3","32392"
"3","32371"
"3","32371"
"3","32371"
"3","30066"
"3","30066"
"2252","30627"
"2252","30627"
"2252","32419"
"3","31035"
"3","31035"
"3","31035"
"71","29496"
"71","29496"
"71","32485"
"71","32485"
"2252","32419"
"2252","32419"
"2273","31775"
"2273","31775"
"2273","31775"
"2273","31775"
"2299","31361"
"2299","31361"
"2299","31361"
"1340","28741"
"2290","32210"
"2290","32210"
"2290","32210"
"71","26493"
"71","26493"
"71","28312"
"71","28312"
"2270","27179"
"2270","27179"
"2270","20459"
"942","30284"
"942","27144"
"942","29020"
"942","29020"
"942","29020"
"942","31360"
"942","30284"
"942","30284"
"942","30284"
"942","30284"
"942","31360"
"942","30075"
"942","30075"
"942","30075"
"2270","29504"
"2270","29504"
"2270","11842"
"2270","11836"
"2270","11842"
"2270","11842"
"2270","11837"
"2270","11840"
"2270","11842"
"22","20309"
"22","20309"
"22","20309"
"1738","20457"
"1738","20453"
"1738","26000"
"1738","20453"
"1738","20453"
"1738","20453"
"1738","26000"
"1738","20453"
"1738","20453"
"1738","20453"
"1738","20453"
"1738","20453"
"22","26000"
"22","26000"
"71","29477"
"71","29477"
"71","29477"
"71","29477"
"71","20469"
"71","20469"
"2290","27996"
"2290","27290"
"2290","27996"
"2290","27290"
"2261","22162"
"2261","22123"
"2261","22123"
"2261","27010"
"2261","27010"
"2261","31658"
"2261","31480"
"2261","31480"
"2261","31663"
"2261","31663"
"2261","31663"
"2261","31663"
"2261","31662"
"2261","31662"
"2261","31662"
"2261","31662"
"2261","31658"
"2261","22162"
"2261","29960"
"2261","22162"
"2261","29960"
"2261","32101"
"2261","32101"
"2270","30609"
"2270","30609"
"2291","22126"
"106","16146"
"2292","16146"
"2292","16146"
"2292","16146"
"2292","16146"
"71","26000"
"71","26260"
"71","26260"
"71","26000"
"71","28323"
"71","28323"
"71","27916"
"71","27916"
"71","29075"
"71","29075"
"2244","19476"
"2244","27499"
"2244","27499"
"2244","19476"
"1580","20189"
"3","20459"
"3","20459"
"3","20459"
"3","20459"
"2156","15224"
"2156","15224"
"2156","15236"
"2156","15224"
"2156","31602"
"2270","31541"
"2270","31541"
"22","26193"
"22","21621"
"22","21621"
"2271","15234"
"2271","15234"
"2271","15285"
"2271","17420"
"2271","17420"
"2271","15285"
"2271","15227"
"2271","15561"
"2271","31738"
"2271","31738"
"2271","15227"
"2271","15238"
"2271","15238"
"2271","15238"
"2271","15227"
"2271","15245"
"2271","15227"
"2271","15253"
"2271","15245"
"2271","15227"
"2270","31313"
"2270","31313"
"2270","31313"
"2270","20459"
"2270","20459"
"2270","20737"
"2270","20737"
"2270","20849"
"2270","20735"
"2270","20849"
"2270","21641"
"2270","21641"
"2270","20855"
"2270","20855"
"2270","20735"
"2270","20736"
"2287","31397"
"2287","31397"
"2287","31397"
"2287","31397"
"2287","30948"
"2287","30949"
"2287","31397"
"2287","30949"
"2287","31397"
"2270","20736"
"2270","21639"
"2270","20470"
"2270","20470"
"2270","21038"
"2270","20470"
"2270","20470"
"2270","26311"
"2270","20748"
"2270","20748"
"2270","26311"
"2287","31397"
"2287","31313"
"2287","31397"
"2287","29336"
"2287","31313"
"2287","29336"
"2287","30276"
"2287","29336"
"2287","15231"
"2287","15224"
"2287","15224"
"2287","15224"
"2270","21103"
"2270","21103"
"2270","21041"
"2270","21041"
"2270","20469"
"2270","20469"
"2270","21038"
"2270","21026"
"2270","20468"
"2270","21026"
"2270","20468"
"2270","21026"
"2270","20469"
"2270","21026"
"2270","21029"
"2270","26313"
"2270","26312"
"2270","26313"
"2270","26312"
"2270","21029"
"2270","29442"
"2287","15231"
"2287","15231"
"2287","31921"
"2270","19029"
"2270","28523"
"2270","19029"
"2270","29442"
"2270","28733"
"2270","28733"
"2270","28733"
"2270","28523"
"2270","28523"
"2270","28523"
"2270","11832"
"2270","11832"
"2270","11833"
"2270","11834"
"2288","29019"
"2259","16074"
"2259","16074"
"2288","29019"
"2288","29019"
"942","26984"
"942","26987"
"942","26986"
"942","26987"
"942","26986"
"942","26984"
"942","27144"
"942","29020"
"942","29020"
"942","29018"
"942","29020"
"942","29020"
"942","30792"
"942","30792"
"942","27144"
"942","27144"
"942","29020"
"942","26986"
"942","26988"
"942","26988"
"942","14046"
"942","14046"
"942","31262"
"942","31262"
"942","26985"
"942","26985"
"942","29018"
"942","26986"
"71","13050"
"71","31477"
"71","31477"
"71","31477"
"71","31477"
"2278","31489"
"2278","31489"
"2281","15851"
"2282","28764"
"2282","28764"
"2282","28764"
"2282","28764"
"1738","20453"
"2283","20309"
"941","26614"
"2276","31114"
"2276","31114"
"2276","21434"
"2276","21434"
"2276","21434"
"2261","31472"
"2261","22163"
"2261","22162"
"2261","22162"
"2261","22123"
"2261","22123"
"2261","22163"
"2261","31836"
"2261","31836"
"2261","31473"
"2261","31473"
"2261","31474"
"2261","31474"
"2261","31476"
"2261","31476"
"2261","31472"
"2261","31472"
"2261","31472"
"2278","16146"
"2278","16146"
"2278","30364"
"2278","30364"
"2278","31488"
"2278","31488"
"2278","31488"
"2238","27601"
"2270","29719"
"2270","29718"
"2270","29720"
"2270","29719"
"2270","29720"
"2270","29718"
"2264","26060"
"2270","25136"
"2270","25136"
"2270","27515"
"2270","27515"
"2270","31428"
"2270","31428"
"2271","31602"
"2271","15852"
"2271","15852"
"2271","31609"
"2271","31602"
"2271","15852"
"2271","31609"
"2271","22126"
"2271","30954"
"2271","30954"
"2271","30954"
"2271","30954"
"2271","30954"
"2271","30972"
"2271","30954"
"2271","30954"
"13","26299"
"13","26299"
"1597","31598"
"1597","30761"
"1597","31471"
"1597","30761"
"1597","31598"
"1597","31664"
"1597","16146"
"1597","31471"
"1597","31664"
"1597","31659"
"1597","31659"
"2270","16009"
"2270","16009"
"2270","26834"
"2270","26834"
"2270","26834"
"2272","31579"
"2156","15236"
"2270","26834"
"2274","20242"
"2274","20242"
"2274","20242"
"71","13050"
"71","20926"
"71","31361"
"71","31361"
"71","20926"
"1739","29917"
"1739","29917"
"1739","29917"
"1739","15237"
"1739","31363"
"1739","15226"
"1739","15226"
"1739","15226"
"1739","15237"
"1739","15237"
"1739","25273"
"1739","31364"
"1739","31363"
"1739","31363"
"1739","31364"
"1739","31363"
"1739","28644"
"2238","27601"
"2261","31259"
"2261","29960"
"2261","29754"
"2261","29960"
"2261","31259"
"2261","12988"
"2261","12988"
"2261","31516"
"2261","12988"
"2261","31516"
"2261","29754"
"2261","29754"
"2261","29746"
"2261","29746"
"2261","29746"
"2263","31312"
"2263","31312"
"2263","31312"
"2263","31312"
"2263","31312"
"2263","26839"
"2263","26839"
"2263","27331"
"22","26193"
"22","20309"
"22","20309"
"2263","14829"
"2263","14829"
"2263","30627"
"2263","30627"
"2264","26060"
"2264","26060"
"2263","27631"
"2263","29739"
"2263","27298"
"2263","19373"
"2263","26831"
"2263","27176"
"2263","27176"
"2263","27298"
"2263","26831"
"2263","19795"
"2263","29739"
"2263","19373"
"2263","27631"
"2263","19795"
"2263","20469"
"2263","20469"
"2263","30892"
"2263","20469"
"2263","16571"
"2263","16571"
"2263","30462"
"2263","30462"
"2263","16072"
"2263","24377"
"2263","24377"
"2263","16072"
"2263","16072"
"2263","18062"
"2263","18062"
"2263","28768"
"2263","28768"
"2263","28768"
"2263","21102"
"2263","18476"
"2263","21102"
"2263","18476"
"2263","21102"
"2263","21102"
"2263","29739"
"2263","29739"
"2263","29446"
"2263","29446"
"2263","30628"
"2263","30628"
"2263","27330"
"2263","27330"
"2265","19289"
"2263","27330"
"2263","27330"
"2265","19289"
"2265","19289"
"2265","19289"
"2265","19289"
"2265","19289"
"2263","16846"
"2263","16846"
"2263","24377"
"2263","24377"
"2263","22665"
"2263","22665"
"2263","28768"
"2263","28768"
"2263","28768"
"2263","28768"
"2266","11825"
"2266","11825"
"2266","31517"
"2266","31517"
"2266","30892"
"2266","30892"
"2266","30901"
"2266","30892"
"2266","30901"
"2266","30889"
"2266","30889"
"2266","30889"
"2266","14413"
"2266","15851"
"2266","15851"
"2266","15851"
"2266","28724"
"2266","30901"
"2266","14412"
"3","30974"
"3","12988"
"3","12988"
"3","15630"
"3","30974"
"3","15630"
"1477","26000"
"1477","11798"
"1477","11798"
"1477","11798"
"2264","26000"
"2264","26000"
"2268","26016"
"2269","31561"
"2156","31294"
"2156","14408"
"2156","14408"
"2156","31294"
"2156","31660"
"2156","31660"
"2156","29756"
"2156","29756"
"317","29453"
"317","29453"
"2156","28636"
"2156","30627"
"2156","30627"
"2156","28636"
"2156","31294"
"2156","31294"
"2156","31294"
"2156","14412"
"2156","29917"
"2156","29917"
"2156","14412"
"2156","14412"
"2156","29917"
"2156","29754"
"2156","29754"
"2156","29754"
"2156","29754"
"2156","29754"
"2156","29749"
"2156","29749"
"2156","27591"
"2156","29754"
"2156","27591"
"2156","29754"
"2156","30973"
"2156","30974"
"2156","30973"
"2156","30974"
"2156","30954"
"2156","30954"
"2156","30954"
"2156","30954"
"2156","31058"
"2156","31058"
"2156","30364"
"2156","29658"
"2156","29658"
"2156","31282"
"2156","31282"
"2156","30521"
"2156","30521"
"2156","31260"
"2156","31260"
"2156","31145"
"2156","31145"
"2156","31145"
"2156","29918"
"2156","31145"
"2156","29918"
"2156","30364"
"2156","30684"
"2156","30684"
"2156","29854"
"2156","31181"
"2156","29854"
"2156","30684"
"2156","31181"
"2156","31181"
"2156","30472"
"2156","30472"
"2156","30472"
"2156","30472"
"22","26000"
"22","26000"
"22","20309"
"22","20309"
"1301","29029"
"1301","29029"
"1301","29029"
"1301","29029"
"2261","31471"
"2261","13393"
"2261","13393"
"2261","31471"
"2261","13393"
"2261","29756"
"2261","29756"
"2261","31481"
"2261","31481"
"2261","12988"
"2261","12988"
"2262","26284"
"1628","22163"
"1628","22163"
"1628","29917"
"1628","29188"
"1628","29188"
"2252","28644"
"2252","28644"
"2252","28644"
"2252","28644"
"2252","28644"
"2252","28644"
"2252","26000"
"2262","26328"
"2262","26328"
"2262","26284"
"2262","15238"
"2262","15238"
"2262","15238"
"2262","15224"
"2262","15224"
"2262","15238"
"2262","15227"
"2262","15227"
"2262","15227"
"2262","15227"
"2262","15226"
"2262","15227"
"2262","17420"
"2262","15237"
"2262","26672"
"2262","11927"
"2262","17420"
"2262","30291"
"2262","11927"
"2262","11927"
"2262","31059"
"2262","31059"
"2262","31057"
"2262","30687"
"2262","29929"
"2262","31058"
"2262","29929"
"2262","30687"
"2262","30321"
"2262","31357"
"2262","31059"
"2262","31056"
"2262","30687"
"2262","31053"
"2262","31318"
"2262","31318"
"2262","31318"
"2262","25281"
"2262","25284"
"2262","25284"
"2262","25283"
"2262","25283"
"2262","25283"
"2254","15253"
"2238","24358"
"2238","24358"
"2093","15852"
"2093","15852"
"2125","26000"
"19","18983"
"19","18983"
"19","18983"
"19","18983"
"19","18983"
"19","25330"
"19","25330"
"2259","31264"
"2259","27176"
"2259","27176"
"2259","31264"
"2259","31264"
"2259","27176"
"2250","22163"
"2250","22163"
"2254","30627"
"2254","15224"
"2254","15253"
"2254","15224"
"2254","30626"
"2254","30626"
"2254","30627"
"2238","30761"
"2238","30761"
"2238","30761"
"2238","30761"
"2238","30761"
"2238","28642"
"2238","30367"
"2238","30516"
"2238","30516"
"2238","30367"
"2238","28642"
"2238","29749"
"2238","27501"
"2238","26181"
"2238","19476"
"2238","27501"
"2238","19476"
"2238","27601"
"2238","30687"
"2238","26181"
"2238","30687"
"2238","20189"
"2238","20189"
"2238","15852"
"2238","15852"
"2238","29749"
"2238","20189"
"2238","20189"
"2238","20189"
"2238","27501"
"2238","19475"
